5.216677784919738770e-01,7.040280699729919434e-01,1.421602657813991755e-08
5.050050616264343262e-01,7.104704380035400391e-01,-1.197053352370858192e-03
4.913690984249114990e-01,7.291207909584045410e-01,-3.700324101373553276e-03
4.833012223243713379e-01,7.502633333206176758e-01,-5.723070353269577026e-03
4.798425137996673584e-01,7.679229378700256348e-01,-8.340470492839813232e-03
4.941431879997253418e-01,7.187173962593078613e-01,-1.367371529340744019e-02
4.843927025794982910e-01,7.453121542930603027e-01,-1.912235841155052185e-02
4.811086058616638184e-01,7.616810798645019531e-01,-2.127539925277233124e-02
4.796068072319030762e-01,7.746082544326782227e-01,-2.243370562791824341e-02
5.043324232101440430e-01,7.226045727729797363e-01,-1.587569154798984528e-02
4.942468702793121338e-01,7.517151236534118652e-01,-2.046440728008747101e-02
4.901901185512542725e-01,7.720847129821777344e-01,-2.172434888780117035e-02
4.878812134265899658e-01,7.868596315383911133e-01,-2.329117059707641602e-02
5.153110623359680176e-01,7.284994721412658691e-01,-1.760658062994480133e-02
5.072856545448303223e-01,7.553160786628723145e-01,-2.163230068981647491e-02
5.020564198493957520e-01,7.724962234497070312e-01,-2.286519855260848999e-02
4.975586235523223877e-01,7.853034138679504395e-01,-2.434094436466693878e-02
5.269464850425720215e-01,7.358776926994323730e-01,-1.904775388538837433e-02
5.230591297149658203e-01,7.559882998466491699e-01,-2.296263538300991058e-02
5.195091962814331055e-01,7.692416906356811523e-01,-2.425819635391235352e-02
5.156532526016235352e-01,7.804802060127258301e-01,-2.556806243956089020e-02
5.152325630187988281e-01,6.754820942878723145e-01,-6.999147217356949113e-08
5.030864477157592773e-01,6.877937316894531250e-01,-3.096059430390596390e-03
4.902545213699340820e-01,6.941564083099365234e-01,-5.416508764028549194e-03
4.822311997413635254e-01,6.983224153518676758e-01,-7.724379654973745346e-03
4.758307933807373047e-01,7.053593993186950684e-01,-9.987892583012580872e-03
4.784337580204010010e-01,6.769677400588989258e-01,-6.103406194597482681e-03
4.746319651603698730e-01,6.995857954025268555e-01,-1.255875825881958008e-02
4.795964062213897705e-01,6.984915137290954590e-01,-1.723688095808029175e-02
4.833118021488189697e-01,6.887731552124023438e-01,-1.994686201214790344e-02
4.858546555042266846e-01,6.756668090820312500e-01,-7.751220371574163437e-03
4.841876029968261719e-01,6.938141584396362305e-01,-1.275849621742963791e-02
4.881812036037445068e-01,6.925022602081298828e-01,-1.565817371010780334e-02
4.897328913211822510e-01,6.860234141349792480e-01,-1.779890805482864380e-02
4.955994784832000732e-01,6.751800775527954102e-01,-9.887170046567916870e-03
4.968419373035430908e-01,6.928581595420837402e-01,-1.554574165493249893e-02
5.005461573600769043e-01,6.911234855651855469e-01,-1.665213704109191895e-02
5.013290643692016602e-01,6.856531500816345215e-01,-1.714826561510562897e-02
5.061288475990295410e-01,6.751140356063842773e-01,-1.215577963739633560e-02
5.089678168296813965e-01,6.911400556564331055e-01,-1.739464327692985535e-02
5.127403736114501953e-01,6.920956969261169434e-01,-1.782765612006187439e-02
5.137670040130615234e-01,6.886572837829589844e-01,-1.754152961075305939e-02
5.131562948226928711e-01,6.503723859786987305e-01,8.260413153493573191e-08
4.979402124881744385e-01,6.543506383895874023e-01,-4.184691235423088074e-03
4.847560822963714600e-01,6.479853391647338867e-01,-8.588612079620361328e-03
4.751682877540588379e-01,6.439253687858581543e-01,-1.289065089076757431e-02
4.645489156246185303e-01,6.421944499015808105e-01,-1.784888841211795807e-02
4.836906790733337402e-01,6.214552521705627441e-01,-1.290218625217676163e-02
4.714864194393157959e-01,6.089928150177001953e-01,-2.130695246160030365e-02
4.615079164505004883e-01,6.060484051704406738e-01,-2.745468355715274811e-02
4.524011909961700439e-01,6.054830551147460938e-01,-3.208510950207710266e-02
4.902096688747406006e-01,6.190950274467468262e-01,-1.644885726273059845e-02
4.818080663681030273e-01,6.012094020843505859e-01,-2.508465386927127838e-02
4.739724993705749512e-01,5.950618982315063477e-01,-3.098703362047672272e-02
4.663719236850738525e-01,5.902912616729736328e-01,-3.544229641556739807e-02
4.991170763969421387e-01,6.213606595993041992e-01,-2.014575898647308350e-02
4.943917989730834961e-01,6.024242639541625977e-01,-2.904609031975269318e-02
4.891516566276550293e-01,5.941708087921142578e-01,-3.369322419166564941e-02
4.833273887634277344e-01,5.871641039848327637e-01,-3.711316734552383423e-02
5.095490217208862305e-01,6.282901763916015625e-01,-2.395488880574703217e-02
5.113101601600646973e-01,6.127526760101318359e-01,-3.261986374855041504e-02
5.106526017189025879e-01,6.022942066192626953e-01,-3.616480529308319092e-02
5.092415213584899902e-01,5.922470092773437500e-01,-3.868037834763526917e-02
5.079019069671630859e-01,6.041390299797058105e-01,9.461025740620243596e-08
4.919064044952392578e-01,6.062328815460205078e-01,-4.949318245053291321e-03
4.780642092227935791e-01,5.954911708831787109e-01,-8.851352147758007050e-03
4.682421684265136719e-01,5.852704644203186035e-01,-1.248724386096000671e-02
4.582175612449645996e-01,5.785006880760192871e-01,-1.656172238290309906e-02
4.782451689243316650e-01,5.643309354782104492e-01,-1.099350675940513611e-02
4.672727584838867188e-01,5.444895625114440918e-01,-1.829180493950843811e-02
4.596325159072875977e-01,5.326482653617858887e-01,-2.349766902625560760e-02
4.527240395545959473e-01,5.221049189567565918e-01,-2.728499658405780792e-02
4.856213927268981934e-01,5.594922900199890137e-01,-1.354914531111717224e-02
4.760659933090209961e-01,5.364828705787658691e-01,-2.094271965324878693e-02
4.686659872531890869e-01,5.220198631286621094e-01,-2.613590843975543976e-02
4.621137380599975586e-01,5.085108280181884766e-01,-2.979667484760284424e-02
4.949057400226593018e-01,5.601946711540222168e-01,-1.647884771227836609e-02
4.889526963233947754e-01,5.366474390029907227e-01,-2.459407784044742584e-02
4.830519556999206543e-01,5.225274562835693359e-01,-2.908545173704624176e-02
4.770078659057617188e-01,5.090938210487365723e-01,-3.197475895285606384e-02
5.055331587791442871e-01,5.654869079589843750e-01,-1.958614960312843323e-02
5.063930749893188477e-01,5.438778400421142578e-01,-2.758599072694778442e-02
5.064153671264648438e-01,5.284996628761291504e-01,-3.101471625268459320e-02
5.058621168136596680e-01,5.138845443725585938e-01,-3.307648375630378723e-02
5.026007890701293945e-01,5.614511966705322266e-01,8.699191056393829058e-08
4.843250811100006104e-01,5.571429729461669922e-01,-4.159130621701478958e-03
4.705147445201873779e-01,5.427383184432983398e-01,-7.805763278156518936e-03
4.606572389602661133e-01,5.297042727470397949e-01,-1.155037339776754379e-02
4.502719938755035400e-01,5.218763351440429688e-01,-1.574594713747501373e-02
4.715213179588317871e-01,5.104315280914306641e-01,-8.347353897988796234e-03
4.604769945144653320e-01,4.863675534725189209e-01,-1.538348477333784103e-02
4.534935951232910156e-01,4.716325998306274414e-01,-2.078945189714431763e-02
4.475041925907135010e-01,4.577589333057403564e-01,-2.482403628528118134e-02
4.791474044322967529e-01,5.049881935119628906e-01,-1.153761893510818481e-02
4.695429205894470215e-01,4.765994548797607422e-01,-1.848197355866432190e-02
4.622921347618103027e-01,4.589221477508544922e-01,-2.409777045249938965e-02
4.556190371513366699e-01,4.430785775184631348e-01,-2.820449881255626678e-02
4.882857501506805420e-01,5.059396028518676758e-01,-1.517424825578927994e-02
4.822859466075897217e-01,4.771348536014556885e-01,-2.287892997264862061e-02
4.765265882015228271e-01,4.595934450626373291e-01,-2.778408862650394440e-02
4.705385267734527588e-01,4.440458118915557861e-01,-3.120057284832000732e-02
4.987240433692932129e-01,5.131009221076965332e-01,-1.898443512618541718e-02
5.001431703567504883e-01,4.905366897583007812e-01,-2.656226232647895813e-02
5.006890892982482910e-01,4.747619926929473877e-01,-2.992413565516471863e-02
5.005291700363159180e-01,4.603638052940368652e-01,-3.209272772073745728e-02
4.973961412906646729e-01,5.242700576782226562e-01,7.610230312593557755e-08
4.788817167282104492e-01,5.193046331405639648e-01,-3.433180041611194611e-03
4.646804928779602051e-01,5.012680888175964355e-01,-5.836170632392168045e-03
4.552441239356994629e-01,4.847791194915771484e-01,-8.525236509740352631e-03
4.451801776885986328e-01,4.743271172046661377e-01,-1.154183875769376755e-02
4.648748338222503662e-01,4.671485126018524170e-01,-4.841452930122613907e-03
4.536874294281005859e-01,4.411939382553100586e-01,-1.074532512575387955e-02
4.469211399555206299e-01,4.253331422805786133e-01,-1.555171422660350800e-02
4.412761032581329346e-01,4.111346900463104248e-01,-1.916408725082874298e-02
4.723496139049530029e-01,4.602439701557159424e-01,-7.996496744453907013e-03
